"","Locality","Accession","Latitude","Longitude","Elevation (m)","tmax","tmax_sum","tmin","tmin_winter","ppt","cwd","aet","bioclim_01","bioclim_02","bioclim_03","bioclim_04","bioclim_05","bioclim_06","bioclim_07","bioclim_08","bioclim_09","bioclim_10","bioclim_11","bioclim_12","bioclim_13","bioclim_14","bioclim_15","bioclim_16","bioclim_17","bioclim_18","bioclim_19","tmax_jan","tmax_feb","tmax_mar","tmax_apr","tmax_may","tmax_jun","tmax_jul","tmax_aug","tmax_sep","tmax_oct","tmax_nov","tmax_dec","tmin_jan","tmin_feb","tmin_mar","tmin_apr","tmin_may","tmin_jun","tmin_jul","tmin_aug","tmin_sep","tmin_oct","tmin_nov","tmin_dec","ppt_jan","ppt_feb","ppt_mar","ppt_apr","ppt_may","ppt_jun","ppt_jul","ppt_aug","ppt_sep","ppt_oct","ppt_nov","ppt_dec","tave","PC1","PC2"
"54","CD16",168,34.97515,-118.59299,1638,17.7047500998917,27.3211671918837,5.43105393278666,-0.29911686790902,430.858339960683,861.896831377288,316.16357285309,11.5820298905623,12.3040121489743,0.412127983134208,6.69034545642762,28.9954233853961,-0.85940970650679,29.8548330919029,4.36125898064268,19.9333086880508,20.3442268797705,4.36125898064268,430.855822046816,98.2729207298051,2.07436730179204,0.938725024642838,250.362577618304,10.1359877579287,16.6377320945225,250.362577618304,8.52252879173669,9.34423410268002,10.8785463440633,14.5258346679748,19.436876805698,24.7653790188439,28.9954233853961,28.2027991247311,25.6963200443603,19.9929707201049,13.2390383610719,9.20848021393263,-0.85940970650679,-0.255666439256841,-0.200535184618045,2.09764808100264,5.25179821226085,10.0774463297561,13.9426196905926,13.6161845789851,11.6120144545578,6.92278483596498,2.74801401889241,0.207386921270369,98.2729207298051,71.8743217010737,51.5787775941731,43.2513002949856,13.0064668940201,2.07436730179204,2.20715666346426,5.85446379267238,8.57611163838588,12.2156417608206,41.728958488198,80.2153351874257,20.420277066285,-3.42306326834064,-0.489300004738029
"55","CD16",169,34.97496,-118.59283,1636,17.7047500998917,27.3211671918837,5.43105393278666,-0.29911686790902,430.858339960683,861.896831377288,316.16357285309,11.5820298905623,12.3040121489743,0.412127983134208,6.69034545642762,28.9954233853961,-0.85940970650679,29.8548330919029,4.36125898064268,19.9333086880508,20.3442268797705,4.36125898064268,430.855822046816,98.2729207298051,2.07436730179204,0.938725024642838,250.362577618304,10.1359877579287,16.6377320945225,250.362577618304,8.52252879173669,9.34423410268002,10.8785463440633,14.5258346679748,19.436876805698,24.7653790188439,28.9954233853961,28.2027991247311,25.6963200443603,19.9929707201049,13.2390383610719,9.20848021393263,-0.85940970650679,-0.255666439256841,-0.200535184618045,2.09764808100264,5.25179821226085,10.0774463297561,13.9426196905926,13.6161845789851,11.6120144545578,6.92278483596498,2.74801401889241,0.207386921270369,98.2729207298051,71.8743217010737,51.5787775941731,43.2513002949856,13.0064668940201,2.07436730179204,2.20715666346426,5.85446379267238,8.57611163838588,12.2156417608206,41.728958488198,80.2153351874257,20.420277066285,-3.42306326834064,-0.489300004738029
"56","CD16",170,34.97511,-118.59252,1637,17.7047500998917,27.3211671918837,5.43105393278666,-0.29911686790902,430.858339960683,861.896831377288,316.16357285309,11.5820298905623,12.3040121489743,0.412127983134208,6.69034545642762,28.9954233853961,-0.85940970650679,29.8548330919029,4.36125898064268,19.9333086880508,20.3442268797705,4.36125898064268,430.855822046816,98.2729207298051,2.07436730179204,0.938725024642838,250.362577618304,10.1359877579287,16.6377320945225,250.362577618304,8.52252879173669,9.34423410268002,10.8785463440633,14.5258346679748,19.436876805698,24.7653790188439,28.9954233853961,28.2027991247311,25.6963200443603,19.9929707201049,13.2390383610719,9.20848021393263,-0.85940970650679,-0.255666439256841,-0.200535184618045,2.09764808100264,5.25179821226085,10.0774463297561,13.9426196905926,13.6161845789851,11.6120144545578,6.92278483596498,2.74801401889241,0.207386921270369,98.2729207298051,71.8743217010737,51.5787775941731,43.2513002949856,13.0064668940201,2.07436730179204,2.20715666346426,5.85446379267238,8.57611163838588,12.2156417608206,41.728958488198,80.2153351874257,20.420277066285,-3.42306326834064,-0.489300004738029
"57","CD16",171,34.97466,-118.59244,1631,17.7047500998917,27.3211671918837,5.43105393278666,-0.29911686790902,430.858339960683,861.896831377288,316.16357285309,11.5820298905623,12.3040121489743,0.412127983134208,6.69034545642762,28.9954233853961,-0.85940970650679,29.8548330919029,4.36125898064268,19.9333086880508,20.3442268797705,4.36125898064268,430.855822046816,98.2729207298051,2.07436730179204,0.938725024642838,250.362577618304,10.1359877579287,16.6377320945225,250.362577618304,8.52252879173669,9.34423410268002,10.8785463440633,14.5258346679748,19.436876805698,24.7653790188439,28.9954233853961,28.2027991247311,25.6963200443603,19.9929707201049,13.2390383610719,9.20848021393263,-0.85940970650679,-0.255666439256841,-0.200535184618045,2.09764808100264,5.25179821226085,10.0774463297561,13.9426196905926,13.6161845789851,11.6120144545578,6.92278483596498,2.74801401889241,0.207386921270369,98.2729207298051,71.8743217010737,51.5787775941731,43.2513002949856,13.0064668940201,2.07436730179204,2.20715666346426,5.85446379267238,8.57611163838588,12.2156417608206,41.728958488198,80.2153351874257,20.420277066285,-3.42306326834064,-0.489300004738029
"58","CEN",63,36.7252,-119.4591,122,24.9725241063099,35.6978461924579,9.13310204362954,3.11338459378923,303.68610255733,1114.42024886648,287.437103794527,17.0705234082348,15.8733388756851,0.455579974882791,7.09386767745889,37.3491881555852,2.50714120264602,34.8420469529392,8.61059338104033,25.790805650412,25.790805650412,8.61059338104033,303.692965660702,59.6570236982673,0.306202015646719,0.879115741203873,158.80199286751,3.45085448446985,3.45085448446985,158.80199286751,12.8188808160073,16.3654421833975,19.3322031081098,23.3236771648437,28.5819778232942,33.4232901907167,37.3491881555852,36.321055279223,33.0730041345085,27.2634685938046,19.074121322843,13.1600053805944,2.50714120264602,4.2225072212216,5.2161490224742,7.42872256330497,10.7220751547479,14.2134346118582,17.1693846047807,16.268481060308,14.0460204268577,9.81634079115139,5.40640750298135,2.58958348237501,59.6570236982673,49.4734731901767,44.0269661295476,32.4711849016242,10.5122051484314,2.81877662577083,0.3258758430523,0.306202015646719,5.31296697918726,12.0883395512381,37.0284555986925,49.6714959790667,29.5390751281247,3.46575023586276,-1.09444915094554
"59","CEN",64,36.74602,-119.47566,129,25.027022423931,35.7889485306768,9.13853143772515,3.12558344694336,303.624491875062,1128.01322277759,276.445328482795,17.0964907190449,15.9071608343133,0.455277355243912,7.10399458306029,37.442861280705,2.50336637481151,34.9394949058935,8.63469170435397,25.8300793627557,25.8300793627557,8.63469170435397,303.631112451678,59.1402669399606,0.320822676148797,0.877033324263582,158.446810765923,3.50788967875072,3.50788967875072,158.446810765923,12.8647887021624,16.3675053460429,19.3014793376,23.3614459768548,28.6485357482988,33.5045972182988,37.442861280705,36.4193805764539,33.1293384981369,27.2786612747347,19.0620580590922,13.2202016160389,2.50336637481151,4.21958296481016,5.2019701910957,7.43084312897612,10.7469688719073,14.1695578152684,17.1745404434977,16.2695388423105,14.0612250427212,9.84924519392258,5.45537953108066,2.63270522225777,59.1402669399606,49.3248299615064,44.0767482522996,32.6839330709439,10.3887219295666,2.85349878834225,0.333568214259676,0.320822676148797,5.32975278650427,12.2485028909711,36.9487530767184,49.9817138644564,29.5962881427936,3.53602815114609,-1.12359380798343
"60","CEN",65,36.74577,-119.47493,127,25.0258956797905,35.7856611320011,9.1373399457539,3.12431137545181,303.106669548611,1113.66659113209,290.446606890406,17.0954037486524,15.9056932169931,0.45530900550823,7.10461885296481,37.4331135109715,2.49927072602894,34.9338427849426,8.63128957801739,25.8301216086322,25.8301216086322,8.63128957801739,303.112313667452,59.1295708438991,0.317294000039431,0.877002278316072,158.113180399931,3.49759516813063,3.49759516813063,158.113180399931,12.8633318057211,16.3656642931927,19.3079130077226,23.3608363239126,28.6451799082856,33.5047135932648,37.4331135109715,36.419129524737,33.1276071247735,27.2828341937895,19.0619308951564,13.2067501042608,2.49927072602894,4.21491427752686,5.20427025630462,7.43399061565852,10.73346360625,14.1767204326071,17.1692959030996,16.277756687113,14.0638497226112,9.85035651178185,5.44899068151541,2.63780626137379,59.1295708438991,49.2594969266772,43.9868671131487,32.6822359830179,10.3883829025978,2.84808412225405,0.332217045837145,0.317294000039431,5.32737432892763,12.2014427843045,36.9152349873943,49.7241126293548,29.5945656526675,3.500888807791,-1.13065651076879
"61","CEN",66,36.74719,-119.47302,125,25.0258956797905,35.7856611320011,9.1373399457539,3.12431137545181,303.106669548611,1113.66659113209,290.446606890406,17.0954037486524,15.9056932169931,0.45530900550823,7.10461885296481,37.4331135109715,2.49927072602894,34.9338427849426,8.63128957801739,25.8301216086322,25.8301216086322,8.63128957801739,303.112313667452,59.1295708438991,0.317294000039431,0.877002278316072,158.113180399931,3.49759516813063,3.49759516813063,158.113180399931,12.8633318057211,16.3656642931927,19.3079130077226,23.3608363239126,28.6451799082856,33.5047135932648,37.4331135109715,36.419129524737,33.1276071247735,27.2828341937895,19.0619308951564,13.2067501042608,2.49927072602894,4.21491427752686,5.20427025630462,7.43399061565852,10.73346360625,14.1767204326071,17.1692959030996,16.277756687113,14.0638497226112,9.85035651178185,5.44899068151541,2.63780626137379,59.1295708438991,49.2594969266772,43.9868671131487,32.6822359830179,10.3883829025978,2.84808412225405,0.332217045837145,0.317294000039431,5.32737432892763,12.2014427843045,36.9152349873943,49.7241126293548,29.5945656526675,3.500888807791,-1.13065651076879
"62","CEN",67,36.74763,-119.47269,125,25.0258956797905,35.7856611320011,9.1373399457539,3.12431137545181,303.106669548611,1113.66659113209,290.446606890406,17.0954037486524,15.9056932169931,0.45530900550823,7.10461885296481,37.4331135109715,2.49927072602894,34.9338427849426,8.63128957801739,25.8301216086322,25.8301216086322,8.63128957801739,303.112313667452,59.1295708438991,0.317294000039431,0.877002278316072,158.113180399931,3.49759516813063,3.49759516813063,158.113180399931,12.8633318057211,16.3656642931927,19.3079130077226,23.3608363239126,28.6451799082856,33.5047135932648,37.4331135109715,36.419129524737,33.1276071247735,27.2828341937895,19.0619308951564,13.2067501042608,2.49927072602894,4.21491427752686,5.20427025630462,7.43399061565852,10.73346360625,14.1767204326071,17.1692959030996,16.277756687113,14.0638497226112,9.85035651178185,5.44899068151541,2.63780626137379,59.1295708438991,49.2594969266772,43.9868671131487,32.6822359830179,10.3883829025978,2.84808412225405,0.332217045837145,0.317294000039431,5.32737432892763,12.2014427843045,36.9152349873943,49.7241126293548,29.5945656526675,3.500888807791,-1.13065651076879
"63","CEN",68,36.74918,-119.47121,127,25.0340055110095,35.8132598001843,9.14222906323511,3.14600684298504,305.218221577171,1111.91985851665,292.416681182245,17.1053780482185,15.9125029895542,0.455380134440042,7.10602068658987,37.4619400163273,2.51859974716734,34.94334026916,8.64804036831797,25.8436365135306,25.8436365135306,8.64804036831797,305.220702757319,59.6200031366801,0.318408294887292,0.877857955126893,159.300790284353,3.50283911037467,3.50283911037467,159.300790284353,12.8788110009693,16.3689364139239,19.2939687337109,23.3588462465434,28.6571086505651,33.5266529915476,37.4619400163273,36.4512334910862,33.1448234410078,27.3086338092657,19.0652223706442,13.2233773503564,2.51859974716734,4.23149834325029,5.20192225137372,7.40935332829127,10.7049339659438,14.1594236487233,17.1716486914513,16.2909202420478,14.0949473132849,9.86748376606879,5.47176798945449,2.66701935424037,59.6200031366801,49.5573303473482,44.2530857744185,32.8711519087333,10.4030329547838,2.84980319604372,0.334627619443663,0.318408294887292,5.32295982922069,12.2851759494166,37.2816669460186,50.1234568003247,29.6051200426271,3.50430828523068,-1.12435530311002
"64","CEN",69,36.75334,-119.46474,129,25.0652175162741,35.869905484626,9.15770829477572,3.17634227173605,308.870750943222,1110.17810900586,295.297205219653,17.1288417945358,15.9367771815379,0.455487334093528,7.11059671846578,37.5332625190047,2.54485342689688,34.9884090921079,8.67570023980724,25.8714672077923,25.8714672077923,8.67570023980724,308.868024896397,60.4554516366998,0.320565141727446,0.879845913567527,161.630134643886,3.51550755346228,3.51550755346228,161.630134643886,12.9147639202977,16.3743677012043,19.2972044140362,23.3561825270758,28.7017044604247,33.5784483397924,37.5332625190047,36.4980237095694,33.223963498527,27.3487227414344,19.083801840234,13.2563189520565,2.54485342689688,4.24027302122258,5.1723386237219,7.39347059670793,10.6624399471007,14.1350796216162,17.1741060582843,16.3098829984865,14.1305012138592,9.90928119443276,5.52958732570745,2.72362441716526,60.4554516366998,49.9287775332037,44.7462046239911,33.2487170164144,10.4319349328596,2.85695699077161,0.337985420963221,0.320565141727446,5.31675260172741,12.4317606177229,37.5470129063335,51.2459054739826,29.644071663662,3.52167775012041,-1.11323147660487
"65","CEN",70,36.75656,-119.46008,130,25.075725265357,35.8929732250947,9.15876669624894,3.1845669699472,309.775543041508,1106.72791066162,298.829356025431,17.1339011056089,15.9456858846746,0.455443179690801,7.11252256374574,37.5637785334161,2.55241686257034,35.0113616708457,8.68176496657712,25.8800569597983,25.8800569597983,8.68176496657712,309.77813781783,60.6256208415941,0.32010467225857,0.88016424515021,162.114847754999,3.51799754076299,3.51799754076299,162.114847754999,12.9195403263667,16.376618790938,19.2948934338658,23.3557362241294,28.7120071559284,33.5883654126104,37.5637785334161,36.5267773160805,33.2345792935388,27.358044662353,19.0894386179461,13.2611488081813,2.55241686257034,4.24615842336993,5.17100333729936,7.37391263631963,10.6490610296076,14.1205965387125,17.1668388053459,16.3139851526246,14.142831899418,9.91423356567977,5.54695312027495,2.73470658803632,60.6256208415941,50.0720996271154,44.9085210295994,33.3716649089952,10.4412169730113,2.85859576411678,0.339297104387639,0.32010467225857,5.31099055840105,12.4549212815684,37.6579777704922,51.4171272862898,29.6551086134815,3.52058388634485,-1.11522493971056
"66","CHE",71,34.15641,-118.7307,294,24.6282086624985,31.313564098487,10.6369220976304,7.22928458904777,450.563468907162,1027.43581212996,392.502723611659,17.6625348067785,14.0532178470753,0.541816359329098,4.39365572483754,32.879810394852,6.94257611776849,25.9372342770835,13.2162878311164,22.9358266178803,23.6943630971148,13.038393521593,450.566091237404,110.978656026985,0.197010519105318,1.04421391751143,269.485156579745,4.55550915238697,8.13733759712897,260.189881125483,18.1700395958946,19.3620122403329,20.1799605510017,21.2939886323738,24.2347996103287,28.2251425260848,32.879810394852,32.8357064554896,31.1419052691339,26.6315419802268,22.303595972278,19.0112215357965,6.94257611776849,7.30630141680826,7.3368370648927,8.49210956728839,10.7062516169917,12.6983442627974,15.0931767591389,15.882779308919,14.3328003951553,12.1298002445328,9.27192362163979,7.43821022295717,110.978656026985,89.2738409278225,69.2326596249372,37.5849157503548,7.09094382746985,1.05225372515168,0.197010519105318,3.30624490812996,4.63408216989368,7.2246466906253,60.053452896253,59.9373841706749,29.9466697113137,2.69103458066878,3.4535997242248
"67","CHE",72,34.15928,-118.72597,320,24.7532847461643,31.6907574442858,10.9736825771344,7.60811588011928,452.729077659808,1084.82769184563,348.283080182062,17.8905304041907,13.8323847393495,0.531019656221886,4.50684425239015,33.339300674986,7.29057615551222,26.0487245194737,13.2746161876191,23.2769188950142,24.0617396232503,13.1541364856592,452.730268699003,111.343376787939,0.194649103575174,1.04323732148164,270.968089136511,4.56286550873513,8.21002902445083,261.031922583947,17.990613130305,19.1999978811786,19.9107870480454,21.4460677071659,24.552999547239,28.5308329907987,33.339300674986,33.2021291256759,31.4174876535024,26.9432363729782,22.2376652899275,18.9095558645837,7.29057615551222,7.63586621858697,7.61985669208665,8.74681839777654,10.9728710923819,12.8891743575746,15.3727458626242,16.3273303584258,14.7114440642877,12.5323632296129,9.69480032153336,7.89820966378864,111.343376787939,89.7047136254196,69.9199987231529,37.7897317089847,7.28718496442183,1.05331890902551,0.194649103575174,3.31489749613444,4.70048242474121,7.26031574957661,60.1777670354434,59.9838321705884,30.2401260347315,3.07770538577101,3.46381472511981
